name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2023-03-09,29,7.1,18.7,27.8,7.1,18.5,0.6,33.6,0,0,0,,0,0,39.2,33.1,32.3,1018.2,9.6,12.4,305,26.3,10,,2023-03-09T06:49:47,2023-03-09T18:44:28,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-10,27,5.8,17.6,26.5,5.8,17.5,-1.3,33.3,2,100,4.17,rain,0,0,33.1,29.2,12.2,1017.5,13.7,13.2,292.9,25.3,10,,2023-03-10T06:48:59,2023-03-10T18:44:46,0.61,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-11,27,5.1,17.2,26.6,5.1,17.2,1.3,38.3,4.645,100,12.5,rain,0,0,101.9,53.6,22.9,1018.6,26.5,10.6,282.6,24.5,10,,2023-03-11T06:48:10,2023-03-11T18:45:03,0.65,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-12,25,7,16,25,7,16,4,47.9,0.1,100,4.17,rain,0,0,46.8,33.5,351.9,1019.1,50,12.6,237.3,20.4,10,,2023-03-12T06:47:20,2023-03-12T18:45:21,0.68,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-13,25,5.1,16.5,25,5.1,16.4,4,47.8,2,100,4.17,rain,0,0,44.6,29.3,270.3,1018.8,73.7,13,241.7,20.8,9,,2023-03-13T06:46:30,2023-03-13T18:45:38,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-14,30,4.1,16,28.5,4.1,15.9,4.8,51.8,0.3,100,4.17,rain,0,0,40.5,31.2,216,1020.8,59.7,12.1,264.4,22.6,10,,2023-03-14T06:45:40,2023-03-14T18:45:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2023-03-15,25.1,8,14.2,25.1,7.3,14.1,6.1,60.4,3.096,100,12.5,rain,0,0,37.1,27.7,329.4,1022.9,79.3,12,210.4,18.2,9,,2023-03-15T06:44:50,2023-03-15T18:46:12,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-16,22.1,6,15.1,22.1,5,15,6.3,61.4,1,100,4.17,rain,0,0,37.1,33.5,205.4,1020.2,64.6,13,270.2,23.4,10,,2023-03-16T06:44:00,2023-03-16T18:46:28,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-17,24.1,3.1,16.1,24.1,3.1,16,3.7,48,0,0,0,,0,0,25.2,25.9,107.4,1020,36.8,14.3,287.8,24.8,9,,2023-03-17T06:43:09,2023-03-17T18:46:45,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-18,22.5,12,17.5,22.5,12,17.5,6.8,51.4,0.5,100,12.5,rain,0,0,40.3,20.5,180.8,1016.3,34.2,14,281,24.3,10,,2023-03-18T06:42:18,2023-03-18T18:47:01,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-19,23,3.1,14.5,23,3.1,14.4,5.5,59.1,0.1,100,4.17,rain,0,0,43.2,24.5,17.5,1020.3,38.5,12.8,249.4,21.5,9,,2023-03-19T06:41:27,2023-03-19T18:47:17,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-20,25,6,15.8,25,4,15.4,4.3,51,0,0,0,,0,0,42.5,24.1,115.2,1020.9,15.7,15.8,313.9,27.1,10,,2023-03-20T06:40:35,2023-03-20T18:47:33,0.97,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-21,27,2.6,16.5,26.2,0.5,16.2,1.4,44.2,0,0,0,,0,0,25.2,21,153.9,1020.5,8,13.8,305.4,26.2,10,,2023-03-21T06:39:44,2023-03-21T18:47:48,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-22,27.6,6,19,26.9,5,18.7,2.2,37.3,0.4,100,4.17,rain,0,0,25.2,22.3,186.7,1020.6,23.9,13.1,302.3,26.1,10,,2023-03-22T06:38:53,2023-03-22T18:48:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-23,33,6.1,19.6,30.7,5.7,19.2,4.2,41.2,0,0,0,,0,0,26.3,26.3,136,1018.7,68.9,12.5,265.9,23,9,,2023-03-23T06:38:01,2023-03-23T18:48:20,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-24,32.1,9,20.1,30.9,7.5,19.9,5.7,41.5,0.1,100,4.17,rain,0,0,31,25.7,137.7,1018.7,33.9,11.9,297.9,25.8,10,,2023-03-24T06:37:10,2023-03-24T18:48:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-03-25,27.2,8.1,19.6,27.5,8.1,19.6,6.5,45.6,0,0,0,,0,0,37.1,25.9,126.9,1014.7,42.3,11.7,301.5,26,10,,2023-03-25T06:36:18,2023-03-25T18:48:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-26,28.9,6,19.7,28.8,6,19.7,6.3,45.1,0,0,0,,0,0,26.3,27.7,63.7,1018.6,54.4,11.4,312.3,26.7,10,,2023-03-26T06:35:26,2023-03-26T18:49:06,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-27,29.6,5.7,21.1,29.2,5.7,20.8,6.3,42.4,0,0,0,,0,0,32.8,25.7,88.7,1016.4,25.5,11,295.6,25.5,10,,2023-03-27T06:34:35,2023-03-27T18:49:21,0.19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-28,28,13.9,19.6,26.9,13.9,19.4,7.9,50,2.3,100,12.5,rain,0,0,74.2,40.5,32.1,1019.1,29.4,10.6,253.9,21.8,10,,2023-03-28T06:33:44,2023-03-28T18:49:36,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-03-29,32,8.1,17.9,30.3,8,17.8,9.5,62.7,24.2,100,12.5,rain,0,0,64.8,46.4,90.9,1019.6,56.3,9.2,235.8,20.3,10,,2023-03-29T06:32:52,2023-03-29T18:49:52,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-30,28,7.1,18.8,27.1,7.1,18.7,7.7,54.9,0,0,0,,0,0,25.2,15.3,159.3,1018.8,74.6,11.5,299.4,25.6,10,,2023-03-30T06:32:01,2023-03-30T18:50:07,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-03-31,27.3,7.1,19.5,26.5,7.1,19.4,6.1,45,0,0,0,,0,0,36,22.5,63.7,1019.3,49.5,10.8,314.8,27,10,,2023-03-31T06:31:10,2023-03-31T18:50:22,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-01,29.4,15,21.7,28.6,15,21.4,7.1,43,0,0,0,,0,0,32.4,29.5,107.6,1017.2,14.3,9.8,322.7,27.7,10,,2023-04-01T06:30:19,2023-04-01T18:50:38,0.36,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-02,32.1,12,20.9,30.1,12,20.6,8.1,49.8,0,0,0,,0,0,32.4,27.7,50.1,1018.6,21.3,9.9,310,26.8,10,,2023-04-02T06:29:28,2023-04-02T18:50:53,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-03,33.1,12.1,22,31.2,12.1,21.7,7.1,42.5,0,0,0,,0,0,39.6,18.2,104.4,1014.7,13.8,11,321.4,27.8,10,,2023-04-03T06:28:38,2023-04-03T18:51:08,0.42,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-04,32.1,7.1,21.3,30.4,7.1,20.8,3.9,36.4,0,0,0,,0,0,32.4,22.6,150.7,1014.4,57.7,12.3,307.6,26.8,10,,2023-04-04T06:27:47,2023-04-04T18:51:24,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-04-05,33.1,6,21.1,31.4,6,20.7,2.5,35.8,0,0,0,,0,0,42.5,24.7,164.2,1014.4,24,11.9,328.7,28.4,10,,2023-04-05T06:26:57,2023-04-05T18:51:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-06,32.1,7.9,19.7,30.3,7.9,19.4,6.7,47.6,0,0,0,,0,0,47.2,28.5,190.8,1016.3,23.1,11.4,321.3,27.9,10,,2023-04-06T06:26:07,2023-04-06T18:51:55,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-07,27.1,11,20,26.2,11,19.9,8.8,52.7,0.1,100,4.17,rain,0,0,36,25.8,205.3,1015.7,50.4,11.3,251.3,21.8,10,,2023-04-07T06:25:18,2023-04-07T18:52:11,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-08,31,5.9,18.7,29.1,5.9,18.6,8.3,54.9,0,0,0,,0,0,28.8,29.3,355.7,1017.7,34.9,10.5,264.8,22.9,10,,2023-04-08T06:24:29,2023-04-08T18:52:27,0.59,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-09,27.1,12,19.3,26.9,12,19.3,8.8,54,0.1,100,4.17,rain,0,0,33.1,35.1,320,1020,63.5,12.1,269.3,23.4,10,,2023-04-09T06:23:40,2023-04-09T18:52:43,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-04-10,29.1,10.9,17.6,28.1,10.9,17.6,9.4,62.2,10.1,100,12.5,rain,0,0,39.6,18.1,66.6,1020.7,86.2,10.5,235,20.4,9,,2023-04-10T06:22:52,2023-04-10T18:52:59,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-11,29,6,16,28,6,15.9,8.8,66.5,0.2,100,4.17,rain,0,0,27,36.7,20.8,1020.7,75.8,8.8,213.2,18.3,9,,2023-04-11T06:22:04,2023-04-11T18:53:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-12,25.1,6.2,17.1,25.1,4.7,17,6.1,55.1,9,100,4.17,rain,0,0,38.5,24.8,13.1,1018.2,66.4,14,287.9,24.9,10,,2023-04-12T06:21:16,2023-04-12T18:53:32,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2023-04-13,24.1,7,17.9,24.1,7,17.9,5.1,45.4,0.4,100,8.33,rain,0,0,45,24.1,174.2,1018.6,45.4,16.6,282.6,24.2,10,10,2023-04-13T06:20:29,2023-04-13T18:53:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-14,26.6,8.1,18.4,26.6,8,18.3,1.6,36.7,0.3,100,4.17,rain,0,0,40.7,24,156.5,1018.1,17.4,16.3,321.3,27.7,10,10,2023-04-14T06:19:42,2023-04-14T18:54:05,0.81,Rain,Clear conditions throughout the day with afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-15,34.1,4.1,19.8,31.5,4.1,19.7,-1.6,27.6,0,0,0,,0,0,34.2,27.7,81.9,1019.4,38.9,16.4,315.2,27.3,10,10,2023-04-15T06:18:56,2023-04-15T18:54:22,0.84,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-16,34.1,6.1,18.9,31.5,5.1,18.5,2,38.2,0.1,100,4.17,rain,0,0,57.6,25.9,10.3,1021,31.9,15.5,294.5,25.3,10,10,2023-04-16T06:18:10,2023-04-16T18:54:40,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-17,24.1,9.1,17.3,24.1,8.6,17.3,6.9,52.3,0.6,100,25,rain,0,0,27.4,22.3,169.4,1019.4,69.6,15.3,243.3,21.1,9,10,2023-04-17T06:17:25,2023-04-17T18:54:57,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"76726099999,76675399999,76679399999,remote,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-18,28,5.1,18.9,26.6,5.1,18.7,3.8,44.2,0,0,0,,0,0,40.7,22.3,180,1017.3,31.3,14.5,306.4,26.5,10,10,2023-04-18T06:16:41,2023-04-18T18:55:15,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-19,28.1,11.9,20,26.7,11.9,19.8,3.3,35.3,0,0,0,,0,0,32.4,29.5,159.7,1017.3,47.6,15,305.1,26.3,10,10,2023-04-19T06:15:57,2023-04-19T18:55:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-20,30,7.1,19.1,28.1,7.1,18.9,4.8,44.8,8,100,4.17,rain,0,0,30.2,27.7,137.6,1020.5,34.7,12.9,304.7,26.3,10,10,2023-04-20T06:15:13,2023-04-20T18:55:51,0.02,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-21,28.1,9,19.6,26.7,9,19.4,5.2,43.5,0,0,0,,0,0,37.8,22,284.1,1020.7,41.6,16,315.6,27.3,10,10,2023-04-21T06:14:31,2023-04-21T18:56:09,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-22,30,11,20.3,28.4,11,20.2,6.1,43.8,0.9,100,8.33,rain,0,0,41.4,29.5,238.9,1019.2,74.3,13.7,257,22.3,10,10,2023-04-22T06:13:48,2023-04-22T18:56:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-23,33.1,7,21.1,31.4,6.2,20.9,4.3,38.1,0,0,0,,0,0,41.8,33.5,237.2,1016.8,49.6,15,302.2,26,10,10,2023-04-23T06:13:07,2023-04-23T18:56:46,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-24,30.1,10.1,20.3,29,10.1,20.2,5.2,39.9,0,0,0,,0,0,44.6,27.1,240.1,1017.3,55.1,16.1,310.8,26.8,10,10,2023-04-24T06:12:26,2023-04-24T18:57:05,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-25,28,12,21.6,26.6,12,21.3,1.4,30.7,0,0,0,,0,0,31.3,24,227.6,1016.2,55.3,16.9,333.1,28.9,10,10,2023-04-25T06:11:46,2023-04-25T18:57:24,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-26,32.1,8.1,20,29.9,8.1,19.8,0.8,30.6,0,0,0,,0,0,48.2,37.1,160.9,1015.4,76.6,15,269.1,23.4,9,10,2023-04-26T06:11:07,2023-04-26T18:57:44,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-27,29.1,6.1,19.3,27.4,4.5,19,0.5,31.7,0,0,0,,0,0,59.4,30.5,163.6,1017.8,65.7,11.2,282.5,24.6,10,10,2023-04-27T06:10:28,2023-04-27T18:58:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-28,35.1,6.1,19.1,32.8,6.1,19,0.3,31.9,0,0,0,,0,0,35.3,25.9,198.6,1017.4,21.9,15,323.3,27.9,10,10,2023-04-28T06:09:50,2023-04-28T18:58:24,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-04-29,27.1,10.1,19.2,26.5,10.1,19.2,-0.5,29.5,0,0,0,,0,0,42.5,30.4,306.2,1018.2,31.1,13.3,315,27.3,10,10,2023-04-29T06:09:13,2023-04-29T18:58:44,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-04-30,32.1,4.1,18.9,30.1,2.2,18.3,2.1,37.7,0,0,0,,0,0,45,18.4,140.8,1020.8,25.8,15.1,320.4,27.7,10,10,2023-04-30T06:08:37,2023-04-30T18:59:04,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-05-01,32.1,5,21,29.9,3.2,20.5,1.3,30.1,0,0,0,,0,0,39.6,25.8,175.7,1017.9,61.2,15.2,319.6,27.6,10,10,2023-05-01T06:08:01,2023-05-01T18:59:25,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-02,32.1,6.1,20.7,29.9,6.1,20.1,1.5,33,0,0,0,,0,0,36.7,18.7,183.4,1017.9,15,15.4,337.1,29.1,10,10,2023-05-02T06:07:27,2023-05-02T18:59:46,0.4,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-05-03,34,11.1,21.7,31.7,11.1,21.5,2.6,30.4,0,0,0,,0,0,34.2,29.4,140.8,1017.7,48.2,13.6,309.6,26.6,10,10,2023-05-03T06:06:53,2023-05-03T19:00:07,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76675399999,76679399999,MMCB,remote,MMSM,MMMX"
"Gustavo A Madero, CDMX, México",2023-05-04,27.1,9.1,19.9,26.3,7.6,19.8,6.8,45.2,2.6,100,4.17,rain,0,0,40,29.5,81.9,1018.3,75.8,15.2,243.4,21,8,10,2023-05-04T06:06:20,2023-05-04T19:00:29,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-05-05,27,10.1,19,26.3,10.1,19,7.8,52.2,3.5,100,4.17,rain,0,0,30.6,25.7,86.9,1021.5,76.3,13,251.4,21.9,9,10,2023-05-05T06:05:48,2023-05-05T19:00:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-06,29,7.1,19.8,27.4,7.1,19.5,5.9,46.3,0.3,100,8.33,rain,0,0,43.9,42.3,11.1,1022.4,53,10.9,268,23.3,10,10,2023-05-06T06:05:17,2023-05-06T19:01:12,0.54,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-05-07,33.1,7,19.6,31.2,6.2,19.2,7.2,49.5,1.3,100,16.67,rain,0,0,39.2,27.7,352.9,1020.4,48.7,12.2,274.5,23.6,10,10,2023-05-07T06:04:46,2023-05-07T19:01:34,0.57,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2023-05-08,34.1,7.1,18.4,32.2,5.7,18.2,7.1,53.4,0.3,100,12.5,rain,0,0,59.4,37.1,307.1,1021.4,57,13.7,270.6,23.5,10,10,2023-05-08T06:04:17,2023-05-08T19:01:56,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,remote,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-09,27.1,9.1,18.3,26.2,7.3,18.2,6,48,0.2,100,8.33,rain,0,0,30.6,33.5,271.1,1022.2,60.3,14,261,22.6,9,10,2023-05-09T06:03:49,2023-05-09T19:02:19,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-10,32.1,6.1,18.1,30.8,6.1,18,7.1,53.2,0,0,0,,0,0,31.7,25.9,170.3,1019.7,28.3,13.5,305.1,26.3,10,10,2023-05-10T06:03:21,2023-05-10T19:02:42,0.68,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-11,27.9,7.1,18.8,26.7,7.1,18.7,5.9,48,0.4,100,8.33,rain,0,0,27.4,25.9,178.7,1016.3,35.1,15,307.6,26.5,10,10,2023-05-11T06:02:55,2023-05-11T19:03:04,0.72,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,remote,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-12,28.1,8.1,17.9,26.7,6.8,17.8,7.1,54,6.5,100,8.33,rain,0,0,37.1,18.4,167.9,1018.2,42.3,13.6,272.4,23.6,10,10,2023-05-12T06:02:29,2023-05-12T19:03:27,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76675399999,76679399999,MMCB,remote,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2023-05-13,27,6.1,17.8,26.2,4.1,17.6,7.4,56.1,0.491,100,4.17,rain,0,0,57.6,33.4,47.5,1019,50.3,13.4,265.2,22.9,10,10,2023-05-13T06:02:04,2023-05-13T19:03:51,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,remote,MMSM,MMMX"
