name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2022-01-01,28.1,-2,15.1,27.3,-2,15,2.2,49.5,0,0,0,,0,4.4,28.4,11.4,69,1019.5,5.5,8.4,235.9,20.5,9,,2022-01-01T07:10:48,2022-01-01T18:09:37,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-02,28.1,1,14.2,27.2,-0.7,14,3,50.7,0,0,0,,0,0,39.2,33.2,28.6,1021.6,1.2,11.7,226.8,19.5,8,,2022-01-02T07:11:07,2022-01-02T18:10:14,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-03,21.1,2.6,12.6,21.1,1.7,12.2,5.9,66.9,0,0,0,,0,0,31,18.4,77.3,1026.2,31.6,7.7,230.4,19.9,8,,2022-01-03T07:11:25,2022-01-03T18:10:51,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-04,24.2,3,15,24.2,3,14.7,4.1,53.6,0,0,0,,0,0,28.8,13.3,71.8,1023.6,1.3,8.9,235.5,20.3,8,,2022-01-04T07:11:42,2022-01-04T18:11:29,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-05,25,1,14.8,25,1,14.7,3.3,52.3,0,0,0,,0,0,21.6,18.2,135.8,1020.5,23.5,10.5,224.6,19.3,8,,2022-01-05T07:11:58,2022-01-05T18:12:07,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-06,24.1,4,15.7,24.1,1.6,15.6,4.4,51.2,0,0,0,,0,0,32.4,18.4,22.9,1018.1,36.8,9.3,218.8,19,8,,2022-01-06T07:12:12,2022-01-06T18:12:46,0.13,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-07,21.4,4.3,14.8,21.4,3.2,14.8,4.6,54.4,1.011,100,8.33,rain,0,0,35.3,16.7,184.5,1018.7,76.4,12,186.3,16.1,8,,2022-01-07T07:12:26,2022-01-07T18:13:24,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-08,26.1,1,14.2,26.1,-0.7,13.9,4,55,1.1,100,8.33,rain,0,0,37.1,27.7,15,1022.4,48,11.5,189.2,16.3,8,,2022-01-08T07:12:38,2022-01-08T18:14:03,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-09,28,1,14.5,27,1,14.3,3.8,54.6,0,0,0,,0,0,40,18.4,18.2,1025,31.9,12.4,225.4,19.5,8,,2022-01-09T07:12:49,2022-01-09T18:14:42,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-10,19.1,3.1,12.5,19.1,1.7,12,4.3,57.6,0,0,0,,0,0,37.1,25.8,21,1027.2,63.2,11.8,145.4,12.6,6,,2022-01-10T07:12:59,2022-01-10T18:15:21,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-11,26,3,11.7,26,0.5,11.3,4.5,64.4,0,0,0,,0,0,25.2,16.8,322.2,1027.2,63.7,12.9,118.2,10.2,6,,2022-01-11T07:13:08,2022-01-11T18:16:00,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-12,26,3.1,12.6,26,1.7,12.2,3.7,60.1,0,0,0,,0,0,35.6,22.2,356.7,1025.1,13.6,11.1,217.3,18.8,8,,2022-01-12T07:13:15,2022-01-12T18:16:39,0.33,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-13,26,2,13.4,26,-0.8,13.1,2.3,51.9,0,0,0,,0,0,33.1,18.3,355.4,1023.7,27.6,12.1,202.1,17.5,8,,2022-01-13T07:13:21,2022-01-13T18:17:19,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-14,27,2,13.8,26.4,2,13.4,-0.1,47.5,0,0,0,,0,0,29.9,14.9,43.6,1021.4,8,12.2,245.3,21.1,9,,2022-01-14T07:13:26,2022-01-14T18:17:58,0.39,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-15,22.1,4.1,14.7,22.1,4.1,14.6,4.3,53.7,0,0,0,,0,0,38.2,22.1,20.6,1019.3,19.7,13.1,209.9,18.2,8,,2022-01-15T07:13:30,2022-01-15T18:18:37,0.43,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-16,19.9,3.1,11.7,19.9,3.1,11.3,6.2,72.1,0.3,100,4.17,rain,0,0,24.5,18.2,42.4,1022.2,63.4,8.5,166.8,14.3,7,,2022-01-16T07:13:32,2022-01-16T18:19:16,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-17,20.1,2.5,12.4,20.1,2.5,12.2,4.9,66.1,0.2,100,4.17,rain,0,0,23.4,27,80.2,1022.1,77.5,10.6,185.7,16,8,,2022-01-17T07:13:33,2022-01-17T18:19:55,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-18,19.8,2,11.9,19.8,0.5,11.6,3.8,64.4,0,0,0,,0,0,24.1,14.8,313.9,1021.3,30.5,8.2,218.9,18.9,8,,2022-01-18T07:13:33,2022-01-18T18:20:34,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-19,22,2.1,14.2,22,2.1,13.9,3.2,52.7,0,0,0,,0,0,22.7,18.3,101.6,1019.9,40,10.6,210.8,18.3,8,,2022-01-19T07:13:31,2022-01-19T18:21:13,0.56,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-20,22.2,9,15.7,22.2,9,15.7,3.2,47.1,0,0,0,,0,0,24.5,22.3,135.7,1019.5,74.1,10.9,183.6,15.9,7,,2022-01-20T07:13:28,2022-01-20T18:21:51,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-21,23,7,13.9,23,5.7,13.7,5.5,59.9,0,0,0,,0,0,40.7,22.3,171.6,1019.7,84.2,11.4,180.9,15.5,7,,2022-01-21T07:13:24,2022-01-21T18:22:30,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-22,20.9,7.1,14.5,20.9,6.3,14.4,4.6,54.6,0.6,100,8.33,rain,0,0,32,12.2,139.8,1022.2,68.1,14.2,210.8,18.1,8,,2022-01-22T07:13:19,2022-01-22T18:23:08,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-23,23.1,1,13.5,23.1,0.9,13.3,4.6,60.3,0,0,0,,0,0,37.1,22.2,124.2,1021,40.3,10.8,226.4,19.4,9,,2022-01-23T07:13:12,2022-01-23T18:23:46,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-24,27,10,15.9,26.6,8.4,15.8,4.9,50,0,0,0,,0,0,47.2,29.4,170.6,1018.5,67.2,15.5,193.6,16.6,8,,2022-01-24T07:13:04,2022-01-24T18:24:23,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-25,23,4,13.7,23,4,13.5,4.2,57,0,0,0,,0,0,29.5,22.2,224.2,1019.1,37.4,14.7,235.8,20.3,8,,2022-01-25T07:12:55,2022-01-25T18:25:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-26,23.3,3,14.8,23.3,1.6,14.6,4.3,54.1,0,0,0,,0,0,27.4,25.8,124.3,1020.1,21.9,11.9,251.2,21.7,9,,2022-01-26T07:12:44,2022-01-26T18:25:37,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-27,23,3,14.3,23,1.7,14.2,4.4,56.8,0,0,0,,0,0,24.1,13,140,1021.2,25.1,11.2,243.7,21.1,9,,2022-01-27T07:12:32,2022-01-27T18:26:14,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-28,22.9,3.1,14.4,22.9,1,14.2,5.1,57.4,0.4,100,4.17,rain,0,0,43.2,29.5,31.3,1023.7,29.4,11.9,233.2,20.2,8,,2022-01-28T07:12:19,2022-01-28T18:26:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-29,22.3,8.1,13.8,22.3,6.2,13.4,4.3,54.3,0,0,0,,0,0,21.6,18.4,77.6,1024.6,61.7,12.3,211,18,8,,2022-01-29T07:12:05,2022-01-29T18:27:26,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-30,22.2,4,15.4,22.2,3.9,15.2,4.9,54.2,0.003,100,4.17,rain,0,0,27.7,20.6,75.8,1022,22.1,11.9,233.1,20.1,8,,2022-01-30T07:11:49,2022-01-30T18:28:01,0.95,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-31,25,4.1,16.6,25,4.1,16.6,3.9,47.2,0,0,0,,0,0,37.8,22.3,243.5,1017.2,15.4,16.4,232.1,20,8,,2022-01-31T07:11:32,2022-01-31T18:28:36,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-02-01,24.1,3.1,16.5,24.1,3.1,16.4,2.1,42.1,0,0,0,,0,0,32.4,24.1,190.9,1016.5,10,17,244.3,21,9,,2022-02-01T07:11:15,2022-02-01T18:29:10,0.02,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-02,28.1,1.1,15,27.2,1.1,14.9,4.3,53.3,0,0,0,,0,0,39.2,29.3,149.7,1015.5,8.2,12.7,257.3,22.3,9,,2022-02-02T07:10:55,2022-02-02T18:29:44,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-03,29.1,9.1,17.3,27.7,7.9,17.2,4.8,46.1,0,0,0,,0,0,34.6,16,182.9,1016,16.5,16.2,254.3,22,9,,2022-02-03T07:10:35,2022-02-03T18:30:18,0.08,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-04,27.1,2,15.6,26.3,-0.2,15.5,3.1,48.2,0,0,0,,0,0,46.4,27.4,98.5,1021.3,28.1,16.1,247.1,21.4,9,,2022-02-04T07:10:13,2022-02-04T18:30:51,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-05,26.1,5,13.7,26.1,2.1,13.1,3.8,54.2,0,0,0,,0,0,22.3,22.1,95.1,1023.6,43.4,12.2,231.4,20,8,,2022-02-05T07:09:51,2022-02-05T18:31:24,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-06,26.1,4.1,15,26.1,2.2,14.8,4.9,54.4,0.011,100,4.17,rain,0,0,26.3,18.4,233,1022.6,36.5,12.2,218,18.9,9,,2022-02-06T07:09:27,2022-02-06T18:31:56,0.18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-07,23.1,3.1,14.2,23.1,3.1,14,5.1,56.8,0.1,100,4.17,rain,0,0,39.6,14,114.6,1020.9,45.8,11.3,202.3,17.3,8,,2022-02-07T07:09:02,2022-02-07T18:32:27,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-08,21.8,4.1,12,21.8,3.2,11.7,4.8,64.8,1.2,100,25,rain,0,0,36,18.4,46.1,1020.6,64.2,10.6,202.8,17.7,8,,2022-02-08T07:08:36,2022-02-08T18:32:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-09,28,1,13.5,26.7,0.5,13.1,3.9,58.7,0,0,0,,0,0,28.8,17.5,188.5,1019.7,34.3,11.3,220.9,19.1,8,,2022-02-09T07:08:09,2022-02-09T18:33:29,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-10,20.1,-0.9,11.8,20.1,-3.7,11.4,0.4,49.9,0,0,0,,0,0,32.4,24.1,166.5,1018.7,36.4,14.5,212.3,18.2,8,,2022-02-10T07:07:40,2022-02-10T18:33:59,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-11,20.9,-0.9,12.1,20.9,-1.8,11.9,-2,41.6,0,0,0,,0,0,50.4,25.9,208,1016.7,22.6,14.3,274.3,23.8,10,,2022-02-11T07:07:11,2022-02-11T18:34:29,0.34,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-12,20.4,4.1,14.3,20.4,4.1,14.1,-1.1,37,0,0,0,,0,0,36,27.4,353.1,1019.1,90.9,17.2,230.8,20.1,9,,2022-02-12T07:06:41,2022-02-12T18:34:58,0.37,Overcast,Cloudy skies throughout the day.,cloudy,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-13,27,9,13.8,26.3,6.7,13.4,4,53.6,0,0,0,,0,0,31,22.1,351.8,1024.6,81.5,13.9,181.3,15.8,8,,2022-02-13T07:06:09,2022-02-13T18:35:27,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-14,21.9,3.1,12.9,21.9,1.7,12.5,5.1,61.3,0.8,100,16.67,rain,0,0,27.7,13,28.3,1023.2,64.9,11,219.7,19,8,,2022-02-14T07:05:37,2022-02-14T18:35:55,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-02-15,30.1,3.1,14.1,28.3,2.7,13.8,5.3,61.7,5,100,8.33,rain,0,0,22,14.6,52.4,1023.3,54.9,10,220.6,19.1,8,,2022-02-15T07:05:04,2022-02-15T18:36:22,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-16,31.1,5.1,18.4,29.1,5.1,18.2,4.6,45,0,0,0,,0,0,28.8,22,201.9,1020.9,34.1,14.1,225.7,19.5,8,,2022-02-16T07:04:30,2022-02-16T18:36:49,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-02-17,26.4,2,16.4,26.4,0.5,16.4,1.4,41.4,0,0,0,,0,0,25.2,11.2,343.8,1020.9,6.1,12.2,278,24,10,,2022-02-17T07:03:54,2022-02-17T18:37:16,0.54,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-18,32,2,17.3,29.8,0.5,17,3.2,44,0,0,0,,0,0,23,18.1,87.1,1018.7,8.2,12.5,269.2,23.3,10,,2022-02-18T07:03:18,2022-02-18T18:37:42,0.57,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-19,26,5,16.4,26,5,16.3,3.9,49,0,0,0,,0,0,22,16.6,103.4,1022.2,11.4,9.8,270.8,23.3,10,,2022-02-19T07:02:41,2022-02-19T18:38:07,0.61,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMMX,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-20,28,4.1,15.6,26.9,1.7,15.1,5.2,54.3,0,0,0,,0,0,23.8,17.6,97.9,1023.6,13.8,11.4,263.5,22.7,9,,2022-02-20T07:02:04,2022-02-20T18:38:32,0.64,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-21,26.1,6.1,17.5,26.1,6.1,17.4,2.5,42.1,0.3,100,4.17,rain,0,0,32.4,20.5,167.1,1021.1,10,12.7,277.2,23.8,10,,2022-02-21T07:01:25,2022-02-21T18:38:57,0.68,Rain,Clear conditions throughout the day with afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-22,27,3.1,17.3,26.1,3.1,17.2,0.5,35.6,0.045,100,4.17,rain,0,0,28.8,33.1,36,1021.2,15,13.3,274.3,23.7,10,,2022-02-22T07:00:46,2022-02-22T18:39:21,0.72,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-23,32,6.1,19,29.9,6.1,18.8,2.1,37.2,0,0,0,,0,0,24.8,18.4,83,1019.9,8.9,11.6,290.9,25.3,10,,2022-02-23T07:00:05,2022-02-23T18:39:45,0.75,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-24,29,4.5,16.6,27.9,4,16.4,0.5,38.1,0,0,0,,0,0,25.2,20.2,140.5,1020.5,15.9,12.1,290.3,25.1,10,,2022-02-24T06:59:24,2022-02-24T18:40:08,0.79,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-25,25.2,6,17.3,25.2,5,17.3,2.2,39.9,0,0,0,,0,0,28.8,24.1,81.3,1022,15.7,9.5,243.6,21.1,10,,2022-02-25T06:58:43,2022-02-25T18:40:30,0.82,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-26,25,6.1,16.9,25,6.1,16.7,4.5,50.3,0,0,0,,0,0,35.3,19.1,6.8,1022.7,17.1,10.3,253.7,22,10,,2022-02-26T06:58:00,2022-02-26T18:40:53,0.86,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-02-27,25.9,7,16.9,25.9,7,16.8,-1.7,35.1,0,0,0,,0,0,41.4,24.1,7.7,1021.6,0.1,14.6,306.1,26.4,10,,2022-02-27T06:57:17,2022-02-27T18:41:14,0.89,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-02-28,24.1,4.1,14.7,24.1,2.3,14.3,-2.9,42.7,0,0,0,,0,0,34.9,23.8,26.4,1023.4,4.5,11,303.5,26.2,10,,2022-02-28T06:56:34,2022-02-28T18:41:36,0.93,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-03-01,24.8,3.1,15.2,24.8,1.7,14.8,-2.6,36.5,0,0,0,,0,0,32.4,20.2,21.2,1020.6,0.5,11.4,305.8,26.4,10,,2022-03-01T06:55:49,2022-03-01T18:41:57,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-03-02,29,0.8,16,27.5,0.8,15.9,0,37.1,0,0,0,,0,0,28.8,29.5,102,1021,0,11.3,306.3,26.5,10,,2022-03-02T06:55:04,2022-03-02T18:42:17,0,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-03-03,26.5,9,17,26.5,7.6,16.9,0.9,37.9,0,0,0,,0,0,22.7,14.8,113.8,1021.2,16.7,10.5,301,25.8,10,,2022-03-03T06:54:19,2022-03-03T18:42:38,0.03,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-03-04,32.1,6.1,17.6,30.1,6.1,17.4,3.7,43.5,0,0,0,,0,0,25.2,22.2,171.9,1019.7,13.5,10.9,302.4,26.1,10,,2022-03-04T06:53:33,2022-03-04T18:42:58,0.06,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2022-03-05,26,3,17.6,26,3,17.5,3.2,42,3,100,4.17,rain,0,0,37.8,23.3,203.1,1019.8,20.8,10.8,279,24.1,10,,2022-03-05T06:52:46,2022-03-05T18:43:17,0.1,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-03-06,32,8,18.4,30,7.3,18.2,3.5,39.6,0,0,0,,0,0,28.8,16.6,148.2,1020.4,20.5,12.6,263.5,23.1,9,,2022-03-06T06:51:59,2022-03-06T18:43:36,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,76675099999"
"Gustavo A Madero, CDMX, México",2022-03-07,25.7,7.1,18.3,25.7,5.7,18.3,4.2,41.8,0,0,0,,0,0,31,25.2,85,1018.9,51.7,11.5,261.3,22.7,9,,2022-03-07T06:51:12,2022-03-07T18:43:55,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-03-08,25.6,5.7,18.1,25.6,5.7,18.1,3.5,41.9,0,0,0,,0,0,54,24.9,176.7,1018.1,22.8,13.7,284.9,24.6,10,,2022-03-08T06:50:24,2022-03-08T18:44:13,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
