name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Gustavo A Madero, CDMX, México",2024-03-07,30.1,12,20.9,28.2,12,20.6,2.1,31.6,0,0,0,,0,0,43.2,29.4,166.6,1010,0.3,13.1,310.8,26.7,10,10,2024-03-07T06:50:48,2024-03-07T18:44:06,0.91,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-08,31.8,13.9,22,29.7,13.9,21.4,-2.4,23.9,0,0,0,,0,0,34.6,35.5,172.1,1009.9,16.8,13.4,316.8,27.3,10,10,2024-03-08T06:50:00,2024-03-08T18:44:24,0.95,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-09,32.2,11.1,21.9,30.2,11.1,21.4,-0.7,26.3,0,0,0,,0,0,43.2,23.5,148.2,1009.3,16.6,9.7,319,27.4,10,10,2024-03-09T06:49:11,2024-03-09T18:44:42,0.98,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-10,28.8,10.6,19.9,27.4,10.6,19.7,7.2,50.3,0,0,0,,0,0,48.6,21.7,128.6,1011.9,21.4,8.5,309.8,26.7,10,10,2024-03-10T06:48:22,2024-03-10T18:45:00,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-11,27.5,4.9,18.4,26.5,4.9,18.3,4.8,45,0,0,0,,0,0,64.8,23,80.3,1013.7,19.6,10.1,293.1,25.5,10,10,2024-03-11T06:47:33,2024-03-11T18:45:17,0.05,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-12,28,12.4,20.6,26.7,12.4,20.4,4.9,40.4,0,0,0,,0,0,36,21.6,203.8,1015.2,27.8,12.4,299,25.8,10,10,2024-03-12T06:46:43,2024-03-12T18:45:35,0.08,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-03-13,28,4,19.2,27,4,19,1.9,33.9,0,0,0,,0,0,36,15.4,141.3,1012.5,40.5,11.2,301,26,10,10,2024-03-13T06:45:53,2024-03-13T18:45:52,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-14,30.1,12.4,21,28.3,12.4,20.6,2.9,35.1,0,0,0,,0,0,36,27.6,165.6,1008.7,44.8,10.6,309.5,26.7,10,10,2024-03-14T06:45:03,2024-03-14T18:46:08,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-15,29.2,5.5,19.9,27.6,5.5,19.6,0.4,31.6,0,0,0,,0,0,35.6,24,99.5,1012.4,37.4,10.2,308.3,26.6,10,10,2024-03-15T06:44:12,2024-03-15T18:46:25,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-16,29.4,6.4,20.7,27.8,6.4,20.4,2.7,34.9,0,0,0,,0,0,46.1,25.9,179.3,1009.9,17.2,9.9,304.6,26.3,10,10,2024-03-16T06:43:22,2024-03-16T18:46:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-17,28.9,8.9,20.7,27.5,8.9,20.5,-0.3,26.7,0,0,0,,0,0,39.6,19.9,182.2,1013.1,62.2,13.4,282.6,24.3,10,10,2024-03-17T06:42:31,2024-03-17T18:46:58,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-18,29.2,5.7,21.7,27.5,5.7,21.3,1.3,29.8,0,0,0,,0,0,33.1,22.2,333.9,1013.5,49.9,13.2,310.5,26.8,10,10,2024-03-18T06:41:40,2024-03-18T18:47:14,0.28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-19,34.9,8.6,20.9,34.8,8.6,20.8,7.9,46.6,0,0,0,,0,0,32.4,14.4,39,1013.4,66.6,10.8,267.9,23,9,10,2024-03-19T06:40:48,2024-03-19T18:47:29,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-20,28.2,16.6,22,27,16.6,21.8,6.4,38.7,0,0,0,,0,0,36,25.7,350.8,1013.4,62,11.3,293.8,25.3,10,10,2024-03-20T06:39:57,2024-03-20T18:47:45,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-21,28.8,10,20.6,27.2,10,20.3,3.6,36.2,0,0,0,,0,0,44.6,22.2,189.2,1015,22.2,13.4,317.2,27.4,10,10,2024-03-21T06:39:06,2024-03-21T18:48:01,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-22,29.6,8.1,21.9,27.8,8.1,21.5,0.1,29.7,0,0,0,,0,0,39.6,24.9,265.2,1015,3.8,13,325.6,28.2,10,10,2024-03-22T06:38:14,2024-03-22T18:48:16,0.41,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-23,28.2,4.9,19.9,26.8,4.9,19.7,1.4,33.2,0,0,0,,0,0,43.9,23.6,169.5,1016,0,11.9,319.7,27.7,10,10,2024-03-23T06:37:23,2024-03-23T18:48:32,0.45,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-24,28.8,10,20.8,27.2,9.6,20.4,-2.5,24.1,0,0,0,,0,0,51.1,31,202.8,1010.6,5.7,12.3,340.2,29.4,10,10,2024-03-24T06:36:31,2024-03-24T18:48:47,0.48,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-25,27.7,2,18.1,26.4,-0.3,17.9,-8.4,18.6,0,0,0,,0,0,50.4,31,216.7,1009.6,64.4,11.7,309.2,26.8,10,10,2024-03-25T06:35:40,2024-03-25T18:49:03,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-03-26,33,0.1,19.5,30.6,-3.1,18.9,-6.7,21.3,0,0,0,,0,0,44.6,25.9,188,1012.8,51.3,14.3,338.2,29.3,10,10,2024-03-26T06:34:48,2024-03-26T18:49:18,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-27,33,3,19.5,30.7,1.6,19.1,-8.6,18.7,0,0,0,,0,0,25.2,33.5,92.2,1015.9,12.6,11.3,344.6,29.6,10,10,2024-03-27T06:33:57,2024-03-27T18:49:33,0.58,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-28,27,7.9,16.9,26.7,7.3,16.8,5.6,53.5,0,0,0,,0,0,29.9,35.3,16.3,1021,13.2,20,325.1,28,10,10,2024-03-28T06:33:05,2024-03-28T18:49:49,0.62,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-29,28.4,4,19.1,26.9,2.7,18.7,2.6,40.5,0,0,0,,0,0,34.2,22.3,231.1,1017.6,17.1,19.7,322.1,27.8,10,10,2024-03-29T06:32:14,2024-03-29T18:50:04,0.65,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-03-30,28.3,11.3,21,26.8,11.3,20.8,2,30.6,0,0,0,,0,0,23,13,214.7,1016.3,4.1,22.3,325.7,28,10,10,2024-03-30T06:31:23,2024-03-30T18:50:19,0.69,Clear,Clear conditions throughout the day.,clear-day,"MMCB,remote,MMSM,MMMX"
"Gustavo A Madero, CDMX, México",2024-03-31,28,12,20.4,26.7,12,20.2,2,32.2,0,0,0,,0,0,41,18.4,194.8,1018.9,29.9,17.6,291.7,25.1,10,10,2024-03-31T06:30:32,2024-03-31T18:50:34,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-01,29.5,6,20.1,27.9,3.9,19.7,2.3,33.8,0,0,0,,0,0,41,24.6,212,1014.6,20.1,10.4,333.8,28.8,10,10,2024-04-01T06:29:41,2024-04-01T18:50:50,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-04-02,29,11.4,20.1,27.3,11.4,19.9,2.8,35.4,0,0,0,,0,0,41,29.5,191.8,1014.2,64.2,16.8,332.1,28.7,10,10,2024-04-02T06:28:50,2024-04-02T18:51:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-04-03,28.8,6.1,21.6,27.4,6.1,21.3,3.3,32.4,0,0,0,,0,0,58.3,34.4,222.2,1010.4,17.7,10.8,318.8,27.6,10,10,2024-04-03T06:28:00,2024-04-03T18:51:21,0.83,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-04,26.7,8.3,19.1,26.3,6.7,19,3.9,40.3,0,0,0,,0,0,43.9,22.1,258.6,1011.5,34.6,13,281.4,24.4,10,10,2024-04-04T06:27:10,2024-04-04T18:51:36,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-05,28.1,4.1,19.5,26.8,4.1,19.3,3,37.2,0,0,0,,0,0,44.6,26.3,171.2,1015.6,16.6,12.9,322.7,28,10,10,2024-04-05T06:26:20,2024-04-05T18:51:52,0.9,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-06,29.3,13.1,21.7,27.6,13.1,21.4,2.1,30.4,0,0,0,,0,0,40.7,21.4,180.7,1016.2,11.8,15.4,332.2,28.7,10,10,2024-04-06T06:25:31,2024-04-06T18:52:08,0.93,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-07,29.3,12.4,21.5,27.9,12.4,21.2,4.4,35.2,0,0,0,,0,0,37,26.2,179.2,1012.9,14.7,12.2,302.4,26.1,10,10,2024-04-07T06:24:41,2024-04-07T18:52:24,0.96,Clear,Clear conditions throughout the day.,clear-day,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-08,27.6,8.1,19.5,26.5,8.1,19.4,4.1,40.9,0,0,0,,0,0,39.6,18.4,183.8,1010.5,21.4,11.4,329.3,28.6,10,10,2024-04-08T06:23:52,2024-04-08T18:52:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-09,28.1,6.1,20.5,26.8,6.1,20.2,2,32.3,0,0,0,,0,0,54,37.4,189.5,1011.4,28.4,11.5,338.2,29,10,10,2024-04-09T06:23:04,2024-04-09T18:52:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-10,28.2,9,20.2,27,6.9,19.8,3.3,36.1,0,0,0,,0,0,41.4,20.9,213.9,1012,37.6,10.9,327.5,28.2,10,10,2024-04-10T06:22:16,2024-04-10T18:53:12,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-11,33.7,13.7,19.7,33.4,13.7,19.7,6.3,43.9,0,0,0,,0,0,48.2,25.9,71.9,1013.6,30.1,12,292.1,25.3,10,10,2024-04-11T06:21:28,2024-04-11T18:53:29,0.1,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-12,28.1,8.2,18.4,26.9,6.3,18.2,5.1,46.2,1.006,100,8.33,rain,0,0,35.6,29.1,41,1020.2,36.2,11.7,300.4,25.9,10,10,2024-04-12T06:20:41,2024-04-12T18:53:45,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-13,30.9,9.1,21,28.9,9.1,20.6,5.9,44.5,0,0,0,,0,0,32,18.3,32.3,1017.6,27.1,9.5,332.4,28.7,10,10,2024-04-13T06:19:54,2024-04-13T18:54:02,0.16,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-14,31.2,8.9,22.1,29.2,8.9,21.6,4.4,34.6,0,0,0,,0,0,28.8,22.1,24.4,1013.9,35.4,14.6,332.9,28.7,10,10,2024-04-14T06:19:08,2024-04-14T18:54:19,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-15,32.7,10.1,23.1,30.7,10.1,22.6,6.5,38,0,0,0,,0,0,37.1,18.4,229.3,1009,56,8,319.7,27.7,10,10,2024-04-15T06:18:22,2024-04-15T18:54:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-16,33,13.2,24.2,30.6,13.2,23.5,3.5,30,0,0,0,,0,0,26.3,20.1,133.2,1012.2,57.5,13.1,314.5,27.3,10,10,2024-04-16T06:17:37,2024-04-16T18:54:53,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,remote,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-17,30.8,11,22.7,29.5,11,22.2,7.6,41.2,0,0,0,,0,0,32.4,21.4,236.2,1012.2,31.5,8.7,318.4,27.4,10,10,2024-04-17T06:16:52,2024-04-17T18:55:11,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-18,31,13,22.6,29,13,22.3,7.5,40.6,0.6,100,4.17,rain,0,0,26.6,21.7,68.4,1014,39.6,11.2,304.9,26.4,10,10,2024-04-18T06:16:08,2024-04-18T18:55:29,0.33,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-19,29.7,15,20.7,28.7,15,20.6,8.6,48.1,11.1,100,16.67,rain,0,0,53.6,18.4,0.9,1016.5,56.5,10,272,23.3,10,10,2024-04-19T06:15:24,2024-04-19T18:55:47,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-20,27.2,14.6,19.8,26.6,14.6,19.8,11.3,61.2,0.198,100,4.17,rain,0,0,24.5,21.9,345.1,1018.2,67.5,8.6,231.3,19.8,9,10,2024-04-20T06:14:42,2024-04-20T18:56:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-04-21,27.8,13,19.5,27.3,13,19.4,10.1,58.1,0,0,0,,0,0,39.6,45.3,6.1,1015.3,40.4,10.1,303.9,26.2,10,10,2024-04-21T06:13:59,2024-04-21T18:56:24,0.43,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-22,25,11.1,17.8,25,11.1,17.8,11.3,67.5,4.6,100,8.33,rain,0,0,32.4,22.6,25.8,1017.1,57.4,8.8,199.5,17.3,8,10,2024-04-22T06:13:18,2024-04-22T18:56:42,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-23,26.3,8.1,19.6,26.3,8.1,19.6,10.1,58.5,1,100,4.17,rain,0,0,29.9,21,37.2,1015.4,39.8,9.3,285.3,24.6,9,10,2024-04-23T06:12:37,2024-04-23T18:57:01,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-24,28.1,12.2,20.8,26.8,12.2,20.6,5.9,42.4,1,100,8.33,rain,0,0,40.7,22.7,58.6,1017.6,38.5,12,286.1,24.7,10,10,2024-04-24T06:11:56,2024-04-24T18:57:20,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-25,29.7,13,21.8,28.2,13,21.6,6.4,39.5,1,100,4.17,rain,0,0,25.2,25.6,137.6,1015.3,52.1,10,270.2,23.4,9,10,2024-04-25T06:11:17,2024-04-25T18:57:40,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-26,26.1,14.3,20.8,26.1,14.3,20.8,7.6,44.2,0.2,100,4.17,rain,0,0,44.6,22.7,250.5,1014.1,64.9,10.6,263.9,22.8,10,10,2024-04-26T06:10:38,2024-04-26T18:58:00,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"76726099999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-27,27.9,15.2,20.7,26.7,15.2,20.6,5.3,39.4,0,0,0,,0,0,36.7,25.8,191.4,1012.5,52.4,10.5,311.8,26.8,10,10,2024-04-27T06:10:00,2024-04-27T18:58:20,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-28,28.9,10.9,21.4,27.3,10.9,21.2,1.8,30.6,0,0,0,,0,0,44.6,28.7,174.6,1011.6,29.7,14.7,332.8,28.8,10,10,2024-04-28T06:09:23,2024-04-28T18:58:40,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76679399999,MMCB,76680099999,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-04-29,29.5,11.1,21.4,27.7,11.1,21.1,3.6,33.7,0,0,0,,0,0,51.8,22.3,159.9,1009.3,24.8,10,329.9,28.5,10,10,2024-04-29T06:08:46,2024-04-29T18:59:00,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMTO,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-04-30,29.3,7.6,20.7,27.7,7.6,20.3,3.9,37.3,0,0,0,,0,0,30.6,14.8,93.7,1013.4,34.6,12.6,314,27.1,10,10,2024-04-30T06:08:10,2024-04-30T18:59:21,0.74,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-05-01,28.9,13,22.3,27.4,13,22,6,36,0,0,0,,0,0,36.7,22,181.8,1013,42.1,16.7,312.7,27.1,10,10,2024-05-01T06:07:36,2024-05-01T18:59:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,MMCB,76680099999,remote,MMTO,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-05-02,30.1,9.4,22.8,28.7,9.4,22.4,6.4,37.1,0,0,0,,0,0,32.4,20.3,192.4,1008.4,63.5,10.7,323,27.9,10,10,2024-05-02T06:07:02,2024-05-02T19:00:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX"
"Gustavo A Madero, CDMX, México",2024-05-03,31.1,9.6,22.7,29.1,9.6,22.3,7.2,39.9,1,100,4.17,rain,0,0,64.8,40,82.8,1010.3,50.4,9.6,317.1,27.3,10,10,2024-05-03T06:06:28,2024-05-03T19:00:24,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2024-05-04,31.4,14.4,22,29.4,14.4,21.7,8,44.4,3.5,100,4.17,rain,0,0,46.4,26.1,130.5,1012.1,35.3,10.6,311.4,26.8,10,10,2024-05-04T06:05:56,2024-05-04T19:00:46,0.88,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-05-05,30.5,13.6,22.1,28.8,13.6,21.8,8.7,45.2,0,0,0,,0,0,40.1,21.7,186.8,1009.6,49.7,7.8,301.4,26.1,9,10,2024-05-05T06:05:25,2024-05-05T19:01:08,0.92,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2024-05-06,31.3,10.6,22.9,29.4,10.6,22.5,7.2,40.5,0,0,0,,0,0,32.4,21.3,136.8,1012.3,68.7,10.8,296.1,25.6,10,10,2024-05-06T06:04:54,2024-05-06T19:01:30,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,remote,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-05-07,32.4,17.7,25.2,30.2,17.7,24.5,5.7,33.8,0,0,0,,0,0,30.6,17.4,137.9,1009.9,69.6,11,318.3,27.4,10,10,2024-05-07T06:04:25,2024-05-07T19:01:52,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-05-08,32,10.2,23.3,30.3,10.2,22.9,7.7,39.5,0,0,0,,0,0,40.5,24.1,139.1,1010.2,48.7,10.9,315.6,27.3,10,10,2024-05-08T06:03:56,2024-05-08T19:02:14,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-05-09,32.9,10.8,24.5,30.6,10.8,23.8,7.2,37.5,0,0,0,,0,0,31.3,23.4,65.7,1009,42.6,7.2,285.1,24.6,10,10,2024-05-09T06:03:28,2024-05-09T19:02:37,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,76675099999,MMTO,MMMX"
"Gustavo A Madero, CDMX, México",2024-05-10,32.1,13.4,25.3,29.9,13.4,24.5,3.5,28.6,0,0,0,,0,0,31.7,34.2,48.2,1009.9,69.9,10.1,306.3,26.5,10,10,2024-05-10T06:03:02,2024-05-10T19:03:00,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,MMSM,76675099999,MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2024-05-11,32.7,17.2,25.1,30.3,17.2,24.4,6.9,35.7,0,0,0,,0,0,32.4,41.2,282.9,1010.8,32,8.8,328.3,28.3,10,10,2024-05-11T06:02:36,2024-05-11T19:03:23,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76726099999,76675399999,76679399999,76680099999,MMCB,remote,MMSM,76675099999,MMMX,MMTO"
