name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Gustavo A Madero, CDMX, México",2022-01-21T11:00:00,16.1,16.1,6.2,52.1,0,0,,0,0,28.1,14.1,185,1026.4,89.4,9.5,496.2,1.8,5,,Partially cloudy,partly-cloudy-day,"76675399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-21T12:00:00,18.9,18.9,5.2,40.37,0,0,,0,0,32.8,16.5,120,1011.2,87.3,13,564.9,2,6,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-21T13:00:00,18.8,18.8,5.9,42.82,0,0,,0,0,39.2,19.1,203.6,1015,43.2,,660.4,2.4,7,,Partially cloudy,partly-cloudy-day,remote
"Gustavo A Madero, CDMX, México",2022-01-21T14:00:00,19,19,3,34.53,0,0,,0,0,40.3,22.3,150,1023,100,11,597,2.1,6,,Overcast,cloudy,MMSM
"Gustavo A Madero, CDMX, México",2022-01-21T15:00:00,19.1,19.1,6.4,43.58,0,0,,0,0,36,21.6,188,1008.7,89,4.3,577.1,2.1,6,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-21T16:00:00,19.1,19.1,2.1,32.19,0,0,,0,0,40.7,22.2,200,1023,90,13,483.4,1.7,5,,Partially cloudy,partly-cloudy-day,"76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-21T17:00:00,16.4,16.4,7.2,54.54,0,0,,0,0,39.6,14.9,137,1022.5,100,9.2,253,0.9,3,,Overcast,cloudy,"MMCB,MMSM"
"Gustavo A Madero, CDMX, México",2022-01-21T18:00:00,15.4,15.4,1.6,39.34,0,0,,0,0,32.4,13.8,187,1009.5,85.2,15.7,85.6,0.3,1,,Partially cloudy,partly-cloudy-day,"76726099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-21T19:00:00,22,22,8,40.59,0,0,,0,0,23.4,9.4,290,1019,100,13,2.9,0,0,,Overcast,cloudy,MMCB
"Gustavo A Madero, CDMX, México",2022-01-21T20:00:00,15.4,15.4,7.2,58.08,0,0,,0,0,19.8,4.3,236.3,1017,97.3,,0,0,0,,Overcast,cloudy,remote
"Gustavo A Madero, CDMX, México",2022-01-21T21:00:00,11.9,11.9,5.8,66.45,0,0,,0,0,16.2,9.4,330,1011.1,96.8,13.2,0,0,0,,Overcast,cloudy,"76726099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-21T22:00:00,10,8.4,3,61.77,0,0,,0,0,10.1,11.2,290,1028.5,88,11,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-21T23:00:00,15,15,4,48.05,0,0,,0,0,9.4,9.3,168,1027.4,90,18.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T00:00:00,14.1,14.1,5.1,54.64,0,0,,0,0,7.2,9.4,120,1012.2,100,19,0,0,0,,Overcast,cloudy,76679399999
"Gustavo A Madero, CDMX, México",2022-01-22T01:00:00,14.1,14.1,6.1,58.56,0,0,,0,0,6.8,11.2,110,1026.7,100,19,0,0,0,,Overcast,cloudy,76679399999
"Gustavo A Madero, CDMX, México",2022-01-22T02:00:00,13.1,13.1,6.1,62.5,0,0,,0,0,6.8,11.2,110,1027.1,100,16,0,0,0,,Overcast,cloudy,76679399999
"Gustavo A Madero, CDMX, México",2022-01-22T03:00:00,12.9,12.9,4,54.56,0,0,,0,0,6.8,11.2,190,1026.6,100,11,0,0,0,,Overcast,cloudy,"MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T04:00:00,12,12,2.1,50.9,0,0,,0,0,6.8,9.3,158,1026.4,99.8,18.8,0,0,0,,Overcast,cloudy,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T05:00:00,8,6.3,3,70.69,0,0,,0,0,7.2,9.4,130,1027.4,100,10,0,0,0,,Overcast,cloudy,MMTO
"Gustavo A Madero, CDMX, México",2022-01-22T06:00:00,11,11,6.4,73.34,0.3,100,rain,0,0,8.3,10.9,51,1013.2,99.7,13.4,0,0,0,,"Rain, Overcast",rain,"76726099999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T07:00:00,11,11,5,66.84,0.3,100,rain,0,0,8.6,0.1,100,1027.1,90,18.8,0,0,0,,"Rain, Partially cloudy",rain,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T08:00:00,7.1,6.3,4.1,81.22,0,0,,0,0,9.7,5.4,90,1028.8,50,10,36.9,0.1,0,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-22T09:00:00,12.7,12.7,8.3,74.84,0,0,,0,0,13.7,3.6,141,1017.2,30,22.1,225.4,0.8,2,,Partially cloudy,partly-cloudy-day,"76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-22T10:00:00,12.1,12.1,4.1,58.06,0,0,,0,0,17.6,5.4,170,1030.1,30,11,447.4,1.6,4,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-22T11:00:00,18.2,18.2,7.8,50.66,0,0,,0,0,19.8,6.1,178.2,1020,0.9,,649.7,2.3,6,,Clear,clear-day,remote
"Gustavo A Madero, CDMX, México",2022-01-22T12:00:00,19.7,19.7,10.3,54.73,0,0,,0,0,20.2,7.3,140,1015.7,76.5,4.9,720.3,2.6,7,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-22T13:00:00,19.9,19.9,1,28.18,0,0,,0,0,24.8,7.6,62,1026.8,88,15.9,848.1,3.1,8,,Partially cloudy,partly-cloudy-day,"76675399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-22T14:00:00,20.4,20.4,5.5,37.71,0,0,,0,0,28.1,12.2,233.9,1016,36.8,,782.6,2.8,8,,Partially cloudy,partly-cloudy-day,remote
"Gustavo A Madero, CDMX, México",2022-01-22T15:00:00,19.9,19.9,1.1,28.47,0,0,,0,0,28.8,7.7,121,1009.5,90.5,13.9,568.5,2,6,,Overcast,cloudy,"76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T16:00:00,20.9,20.9,0,24.77,0,0,,0,0,31.3,7.8,101,1024.4,88,16,413.1,1.5,4,,Partially cloudy,partly-cloudy-day,"MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T17:00:00,19.9,19.9,1,28.29,0,0,,0,0,32,0.3,2,1024.4,88,16,252.9,0.9,3,,Partially cloudy,partly-cloudy-day,"MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T18:00:00,18.5,18.5,8.2,51.07,0,0,,0,0,29.5,7.8,178,1008.8,89.6,8.7,109,0.4,1,,Partially cloudy,partly-cloudy-day,"76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T19:00:00,15.8,15.8,5.3,49.77,0,0,,0,0,20.9,10.1,150,1024.6,88.6,13.9,5,0,0,,Partially cloudy,partly-cloudy-night,"76726099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T20:00:00,12,12,5,62.24,0,0,,0,0,10.8,11.2,140,1028.1,88,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-22T21:00:00,10,10,4,66.28,0,0,,0,0,9,0,0,1015.7,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-22T22:00:00,15.9,15.9,4,45.17,0,0,,0,0,6.8,9.2,242,1027.1,0,15.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-22T23:00:00,8,8,4,75.85,0,0,,0,0,5.8,0,0,1029.5,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-23T00:00:00,12.9,12.9,5,58.73,0,0,,0,0,9.4,14.5,281,1012.9,0,14,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-23T01:00:00,5,5,4,93.25,0,0,,0,0,10.8,0,0,1028.8,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-23T02:00:00,8.6,8.1,5.5,80.86,0,0,,0,0,9.4,5,16.6,1022,13.3,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-23T03:00:00,3,0.9,2,93.14,0,0,,0,0,9,7.6,60,1013.9,0,13,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-23T04:00:00,7.5,7.5,5.7,88.36,0,0,,0,0,7.6,1.8,61.2,1022,90.4,,0,0,0,,Overcast,cloudy,remote
"Gustavo A Madero, CDMX, México",2022-01-23T05:00:00,2.1,2.1,1.1,93.09,0,0,,0,0,4.7,0,109,1028.1,0,13,0,0,0,,Clear,clear-night,76675399999
"Gustavo A Madero, CDMX, México",2022-01-23T06:00:00,7.5,5.4,5.4,86.8,0,0,,0,0,5.4,11,80,1015.5,0,9.3,0,0,0,,Clear,clear-night,"76675399999,76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-23T07:00:00,1,1,1,100,0,0,,0,0,7.2,3.6,190,1028.5,0,1,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-23T08:00:00,8.7,8.2,6.1,83.72,0,0,,0,0,8.6,5,118,1022,25.9,,39,0.1,0,,Partially cloudy,partly-cloudy-day,remote
"Gustavo A Madero, CDMX, México",2022-01-23T09:00:00,9.4,9,6.3,80.9,0,0,,0,0,11.2,5.3,68,1015,0,5.3,227.7,0.8,2,,Clear,clear-day,"76675399999,76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-23T10:00:00,11.8,11.8,6.1,67.82,0,0,,0,0,12.6,5.4,39,1029.1,3.9,5.8,475.1,1.7,5,,Clear,clear-day,"76675399999,76679399999,MMSM"
"Gustavo A Madero, CDMX, México",2022-01-23T11:00:00,14,14,6,58.53,0,0,,0,0,13.3,7.6,20,1028.8,25,8,667.8,2.4,7,,Partially cloudy,partly-cloudy-day,MMMX
"Gustavo A Madero, CDMX, México",2022-01-23T12:00:00,17.2,17.2,6.2,48.14,0,0,,0,0,14.4,10.9,91,1014.6,28.9,6.9,816.2,2.9,8,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-23T13:00:00,19,19,4,37.06,0,0,,0,0,15.5,2.4,302,1026.2,50,8,877.2,3.2,9,,Partially cloudy,partly-cloudy-day,"76679399999,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-23T14:00:00,21.1,21.1,4.1,32.76,0,0,,0,0,17.3,11.2,40,1024.7,50,10,831.8,3,8,,Partially cloudy,partly-cloudy-day,76679399999
"Gustavo A Madero, CDMX, México",2022-01-23T15:00:00,22.2,22.2,5.3,33.43,0,0,,0,0,17.6,11.9,87,1009.3,47.8,8.3,671.8,2.4,7,,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-23T16:00:00,23.1,23.1,4.1,28.99,0,0,,0,0,16.2,14.7,219,1022.3,49.6,10.1,428.7,1.5,4,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-23T17:00:00,20.9,20.9,3,30.68,0,0,,0,0,37.1,18.4,150,1022.4,88,13,270.9,1,3,,Partially cloudy,partly-cloudy-day,"MMMX,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-23T18:00:00,20.2,20.2,5.2,37.52,0,0,,0,0,28.8,20.5,119,1009.1,86.1,10.2,121.4,0.4,1,,Partially cloudy,partly-cloudy-day,"76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-23T19:00:00,19.1,19.1,4.1,37.06,0,0,,0,0,19.1,22.2,150,1022.7,89.2,16,6,0,0,,Partially cloudy,partly-cloudy-night,"76726099999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-23T20:00:00,18.1,18.1,5.1,42.33,0,0,,0,0,18.7,14.8,180,1024,90,16,0,0,0,,Partially cloudy,partly-cloudy-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-23T21:00:00,17.7,17.7,5,43.02,0,0,,0,0,16.2,11.8,116,1011.6,87.9,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-23T22:00:00,17.1,17.1,5.1,45.08,0,0,,0,0,13.7,9.4,190,1025.4,90,16,0,0,0,,Partially cloudy,partly-cloudy-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-23T23:00:00,17.1,17.1,5.1,45.08,0,0,,0,0,13.3,7.6,270,1025.7,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-24T00:00:00,14.8,14.8,5.7,54.29,0,0,,0,0,12.6,0.9,280,1010,15.3,12.7,0,0,0,,Clear,clear-night,"76675399999,76679399999,76680099999"
"Gustavo A Madero, CDMX, México",2022-01-24T01:00:00,13.9,13.9,5.1,55.16,0,0,,0,0,12.6,9.3,181,1024.7,0,15.9,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-24T02:00:00,12.9,12.9,5,58.8,0,0,,0,0,12.2,5.4,197,1024.7,88.4,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T03:00:00,11.9,11.9,4,58.55,0,0,,0,0,13,0.1,300,1008.4,29.5,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T04:00:00,11.9,11.9,5,62.78,0,0,,0,0,13.7,7.4,90,1024,0,15.9,0,0,0,,Clear,clear-night,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-24T05:00:00,10.9,10.9,5,66.92,0,0,,0,0,13.7,11,108,1023.7,29.5,15.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T06:00:00,10.8,10.8,6.2,72.93,0,0,,0,0,13.3,7.8,81,1009.7,32.8,13.1,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T07:00:00,10.9,10.9,5,66.91,0,0,,0,0,13.7,0,0,1024.4,50,15.7,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T08:00:00,12.1,12.1,5.1,62.27,0,0,,0,0,14.8,0,0,1025.1,50.3,16,40.6,0.1,0,,Partially cloudy,partly-cloudy-day,"76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-24T09:00:00,14.5,14.5,6.8,59.82,0,0,,0,0,18.7,1.8,91,1010.8,87.2,12.8,233.3,0.8,2,,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-24T10:00:00,16.9,16.9,6.1,48.97,0,0,,0,0,23.8,9,176,1025.7,99.5,12.7,428.5,1.5,4,,Overcast,cloudy,"76675399999,76679399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T11:00:00,19,19,4.1,37.38,0,0,,0,0,29.2,11.1,192,1025.4,90,15.8,607.5,2.2,6,,Partially cloudy,partly-cloudy-day,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-24T12:00:00,19.8,19.8,6,40.4,0,0,,0,0,14.4,9.7,186,1009.2,87.2,13,683.4,2.5,7,,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,MMCB,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-24T13:00:00,27,26.6,10,34.43,0,0,,0,0,40,11.2,160,1018,88,14,760.1,2.7,8,,Partially cloudy,partly-cloudy-day,MMCB
"Gustavo A Madero, CDMX, México",2022-01-24T14:00:00,22,22,3.1,28.88,0,0,,0,0,45.7,18.6,159,1021.3,90.2,15.9,681.5,2.5,7,,Overcast,cloudy,"76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-24T15:00:00,20.4,20.4,2.9,31.59,0,0,,0,0,28.8,29.3,188,1005.3,89.8,12.8,534.4,1.9,5,,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,MMCB,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T16:00:00,19,19,3,34.37,0,0,,0,0,47.2,27.8,150,1020.3,90,15.9,332.4,1.2,3,,Partially cloudy,partly-cloudy-day,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T17:00:00,19,19,3,34.47,0,0,,0,0,44.6,29.4,160,1020.7,99.7,18.8,216.1,0.8,2,,Overcast,cloudy,"76679399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T18:00:00,18.3,18.3,2.6,35.24,0,0,,0,0,40,19.4,181,1007.5,90,15.1,123,0.4,1,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,MMSM,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T19:00:00,17,17,4,42.13,0,0,,0,0,26.6,18.3,182,1022.3,90,18.9,6.3,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T20:00:00,17,17,5,45.29,0,0,,0,0,17.3,14.7,172,1023,90,18.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T21:00:00,15.9,15.9,5,48.35,0,0,,0,0,16.6,14.7,193,1009,88.4,18.8,0,0,0,,Partially cloudy,partly-cloudy-night,"76726099999,76679399999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-24T22:00:00,10,8.4,5,71.08,0,0,,0,0,14.8,11.2,330,1025.7,88,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-24T23:00:00,14.9,14.9,4.1,48.22,0,0,,0,0,11.5,11,228,1024.4,49.1,18.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-25T00:00:00,10.5,10.5,5.8,72.67,0,0,,0,0,12.6,7.9,164.2,1016,8.6,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-25T01:00:00,6,4.4,4,87,0,0,,0,0,13.7,7.6,270,1025.7,50,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-25T02:00:00,7,4.8,4,81.21,0,0,,0,0,13.3,11.2,80,1025.4,50,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-25T03:00:00,6,6,4,87,0,0,,0,0,14,0,0,1009.5,88,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-25T04:00:00,4,4,2,86.8,0,0,,0,0,14,0,0,1024.4,50,13,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-25T05:00:00,8.2,6.9,5.1,80.81,0,0,,0,0,14,7.6,150.7,1015,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-25T06:00:00,10.8,10.8,4,62.64,0,0,,0,0,13.7,0,53,1010.1,0.9,18.8,0,0,0,,Clear,clear-night,"76726099999,76679399999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-25T07:00:00,10.9,10.9,4,62.47,0,0,,0,0,13.7,3.5,242,1024,30.4,18.9,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-25T08:00:00,4.1,4.1,2.1,86.81,0,0,,0,0,13.7,0,147.5,1026.4,90,10,42.1,0.2,0,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-25T09:00:00,11.9,11.9,5.7,65.85,0,0,,0,0,17.3,1.6,326,1013.1,87.9,15.1,250.9,0.9,3,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-25T10:00:00,13,13,6,62.47,0,0,,0,0,16.6,0,0,1026.4,88,10,483.7,1.7,5,,Partially cloudy,partly-cloudy-day,MMSM
"Gustavo A Madero, CDMX, México",2022-01-25T11:00:00,14.1,14.1,4.1,50.95,0,0,,0,0,19.4,5.4,40,1027.8,50,10,664.9,2.4,7,,Partially cloudy,partly-cloudy-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-25T12:00:00,18.1,18.1,10.4,60.74,0,0,,0,0,21.6,20.1,270,1013.3,39.3,17.9,797.7,2.9,8,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-25T13:00:00,20,20,2,30.2,0,0,,0,0,24.1,18.4,210,1023.7,25,16,839.5,3,8,,Partially cloudy,partly-cloudy-day,"MMCB,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-25T14:00:00,21,21,2,28.41,0,0,,0,0,29.5,22.2,261,1022.4,25.4,18,831.7,3,8,,Partially cloudy,partly-cloudy-day,"MMCB,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-25T15:00:00,20.8,20.8,7.1,41.27,0,0,,0,0,26.3,17.7,246,1008,38.1,4.1,751.2,2.7,8,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-25T16:00:00,23,23,1,23.42,0,0,,0,0,25.2,18.3,230,1021,50.2,18,538.4,1.9,5,,Partially cloudy,partly-cloudy-day,"MMCB,MMMX"
"Gustavo A Madero, CDMX, México",2022-01-25T17:00:00,20.7,20.7,3.5,32.19,0,0,,0,0,24.8,9.4,262.5,1011,5.6,,306.7,1.1,3,,Clear,clear-day,remote
"Gustavo A Madero, CDMX, México",2022-01-25T18:00:00,20.5,20.5,4.9,35.95,0,0,,0,0,18,17.4,200,1006.8,45.3,15.3,145,0.5,1,,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,MMMX,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-25T19:00:00,20,20,1,28.13,0,0,,0,0,12.2,18.4,270,1022.7,50,18,7.7,0,0,,Partially cloudy,partly-cloudy-night,MMMX
"Gustavo A Madero, CDMX, México",2022-01-25T20:00:00,12,12,3,54.08,0,0,,0,0,15.1,9.4,200,1025.4,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-25T21:00:00,15.9,15.9,4.9,48.12,0,0,,0,0,15.5,18.2,180,1011.2,0,18.9,0,0,0,,Clear,clear-night,"MMMX,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-25T22:00:00,16.1,16.1,5.1,48.04,0,0,,0,0,13,11.2,110,1024.7,0,19,0,0,0,,Clear,clear-night,76679399999
"Gustavo A Madero, CDMX, México",2022-01-25T23:00:00,14.9,14.9,5,51.57,0,0,,0,0,11.2,5.3,167,1024.7,0,18.9,0,0,0,,Clear,clear-night,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T00:00:00,11,11,6.4,73.27,0,0,,0,0,9.7,5.8,164.8,1017,0.9,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-26T01:00:00,10.4,10.4,6.4,76.25,0,0,,0,0,9.4,5.8,161.5,1017,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-26T02:00:00,3,1.6,1,86.7,0,0,,0,0,8.6,5.4,60,1026.8,0,10,0,0,0,,Clear,clear-night,MMTO
"Gustavo A Madero, CDMX, México",2022-01-26T03:00:00,11.7,11.7,6,67.83,0,0,,0,0,8.3,0.9,161,1009.3,39.4,16.1,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T04:00:00,6.2,6.2,4,85.8,0,0,,0,0,8.6,3.2,135.2,1017,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-26T05:00:00,6,6,4,87,0,0,,0,0,8.6,4,133.8,1018,0,,0,0,0,,Clear,clear-night,remote
"Gustavo A Madero, CDMX, México",2022-01-26T06:00:00,10.6,10.6,5.2,69.17,0,0,,0,0,8.6,7.8,24,1011.2,0,16.1,0,0,0,,Clear,clear-night,"76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T07:00:00,8,6.4,3,70.98,0,0,,0,0,8.3,9.2,68,1026.4,29.2,15.8,0,0,0,,Partially cloudy,partly-cloudy-night,"76679399999,MMCB,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T08:00:00,9.1,8,4.1,70.9,0,0,,0,0,9,7.6,70,1027.1,30,16,42.1,0.2,0,,Partially cloudy,partly-cloudy-day,76679399999
"Gustavo A Madero, CDMX, México",2022-01-26T09:00:00,12.9,12.9,8,72.41,0,0,,0,0,12.2,1.5,42,1017.5,0,3.6,249.9,0.9,2,,Clear,clear-day,"76726099999,76675399999,76680099999,MMCB,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-26T10:00:00,10.1,10.1,4.1,66.3,0,0,,0,0,13,7.6,40,1030.1,0,6,486.2,1.8,5,,Clear,clear-day,76675399999
"Gustavo A Madero, CDMX, México",2022-01-26T11:00:00,18,18,3.1,37.08,0,0,,0,0,17.6,7.6,168,1028.1,0,13,706.4,2.5,7,,Clear,clear-day,"76675399999,76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-26T12:00:00,19.5,19.5,6,41.26,0,0,,0,0,14.4,4,262,1014.9,27.8,4.2,853.3,3.1,9,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,76675099999"
"Gustavo A Madero, CDMX, México",2022-01-26T13:00:00,21,21,2.1,28.63,0,0,,0,0,21.2,12.9,110,1025.4,49.4,11,910.7,3.3,9,,Partially cloudy,partly-cloudy-day,"76675399999,76679399999,MMCB"
"Gustavo A Madero, CDMX, México",2022-01-26T14:00:00,22.1,22.1,2.1,26.91,0,0,,0,0,22.3,11.4,43,1024,49.5,13,892.6,3.2,9,,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76679399999"
"Gustavo A Madero, CDMX, México",2022-01-26T15:00:00,23.3,23.3,4.1,28.81,0,0,,0,0,22.7,15.1,142,1006.8,24.9,10.8,790.9,2.8,8,,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T16:00:00,23,23,2.1,25.38,0,0,,0,0,24.1,18.5,121,1022.7,50,13,615,2.2,6,,Partially cloudy,partly-cloudy-day,"76679399999,MMTO"
"Gustavo A Madero, CDMX, México",2022-01-26T17:00:00,22,22,1.1,25.14,0,0,,0,0,27.4,25.8,111,1022.7,50,13,329.2,1.2,3,,Partially cloudy,partly-cloudy-day,"76679399999,MMTO"
